"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=Mammalia&taxon_reso=genus&idqual=certain&interval=Paleocene,Holocene&cc=ASI&show=timebins,acconly"
"Access Time","Wed 2020-06-24 05:07:43 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","Mammalia"
"","idreso","genus"
"","idqual","certain"
"","cc","ASI"
"","interval","Paleocene,Holocene"
"","timerule","major"
"","taxon_status","all"
"","show","timebins,acconly"
"Elapsed Time","2.34"
"Records Found","7890"
"Records Returned","7890"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","time_bins"
"387488","occ","","","37026","Vulpes","genus","41248","Pleistocene","","2.588","0.0117","9913","-"
"387489","occ","","","37026","Lutra","genus","41122","Pleistocene","","2.588","0.0117","9913","-"
"387490","occ","","","37026","Lynx","genus","41058","Pleistocene","","2.588","0.0117","9913","-"
"387491","occ","","","37026","Kolpochoerus","genus","42392","Pleistocene","","2.588","0.0117","9913","-"
"387492","occ","","","37026","Sus","genus","42416","Pleistocene","","2.588","0.0117","9913","-"
"387493","occ","","","37026","Hippopotamus","genus","42481","Pleistocene","","2.588","0.0117","9913","-"
"387494","occ","","","37026","Praemegaceros","genus","42685","Pleistocene","","2.588","0.0117","9913","-"
"387496","occ","","","37026","Pelorovis","genus","42829","Pleistocene","","2.588","0.0117","9913","-"
"387498","occ","","","37026","Gazella","genus","42774","Pleistocene","","2.588","0.0117","9913","-"
"387500","occ","","","37026","Stephanorhinus etruscus","species","54872","Pleistocene","","2.588","0.0117","9913","-"
"387704","occ","","","37064","Homo sapiens","species","83088","Pleistocene","Holocene","2.588","0","9935","-"
"387705","occ","","","37064","Scaptochirus","genus","40426","Pleistocene","Holocene","2.588","0","9935","-"
"387706","occ","","","37064","Macaca","genus","40869","Pleistocene","Holocene","2.588","0","9935","-"
"387707","occ","","","37064","Hystrix","genus","42010","Pleistocene","Holocene","2.588","0","9935","-"
"387708","occ","","","37064","Cricetulus","genus","41757","Pleistocene","Holocene","2.588","0","9935","-"
"387709","occ","","","37064","Rattus rattus","species","104204","Pleistocene","Holocene","2.588","0","9935","-"
"387710","occ","","","37064","Nyctereutes procyonoides","species","232951","Pleistocene","Holocene","2.588","0","9935","-"
"387711","occ","","","37064","Meles","genus","41129","Pleistocene","Holocene","2.588","0","9935","-"
"387712","occ","","","37064","Mustela","genus","41139","Pleistocene","Holocene","2.588","0","9935","-"
"387713","occ","","","37064","Crocuta","genus","45364","Pleistocene","Holocene","2.588","0","9935","-"
"387714","occ","","","37064","Paguma larvata","species","232933","Pleistocene","Holocene","2.588","0","9935","-"
"387715","occ","","","37064","Felis","genus","41055","Pleistocene","Holocene","2.588","0","9935","-"
"387716","occ","","","37064","Sus","genus","42416","Pleistocene","Holocene","2.588","0","9935","-"
"387717","occ","","","37064","Cervus","genus","42666","Pleistocene","Holocene","2.588","0","9935","-"
"388991","occ","","","37203","Cuon alpinus","species","44824","Pleistocene","","2.588","0.0117","9974","-"
"388992","occ","","","37203","Panthera tigris","species","104157","Pleistocene","","2.588","0.0117","9974","-"
"388993","occ","","","37203","Elephas","genus","43264","Pleistocene","","2.588","0.0117","9974","-"
"388994","occ","","","37203","Pseudaxis","genus","42687","Pleistocene","","2.588","0.0117","9974","-"
"388996","occ","","","37203","Myospalax","genus","41815","Pleistocene","","2.588","0.0117","9974","-"
"388997","occ","","","37204","Ochotonoides","genus","54308","Pleistocene","","2.588","0.0117","9974","-"
"388998","occ","","","37204","Lepus","genus","42176","Pleistocene","","2.588","0.0117","9974","-"
"388999","occ","","","37204","Myospalax","genus","41815","Pleistocene","","2.588","0.0117","9974","-"
"389005","occ","","","37204","Megaloceros","genus","42678","Pleistocene","","2.588","0.0117","9974","-"
"389006","occ","","","37205","Proansomys daxnerae","species","334720","Late Oligocene","","28.4","23.03","9975","Chattian"
"389007","occ","","","37205","Asianeomys bolligeri","species","334721","Late Oligocene","","28.4","23.03","9975","Chattian"
"389008","occ","","","37205","Asianeomys yanshini","species","334722","Late Oligocene","","28.4","23.03","9975","Chattian"
"389009","occ","","","37206","Decipomys mongoliensis","species","332721","Bumbanian","","55.8","48.6","9976","Ypresian"
"389010","occ","","","37206","Bumbanius rarus","species","143261","Bumbanian","","55.8","48.6","29424","Ypresian"
"389011","occ","","","37206","Oedolius perexiguus","species","143263","Bumbanian","","55.8","48.6","29424","Ypresian"
"389012","occ","","","37206","Naranius infrequens","species","143264","Bumbanian","","55.8","48.6","29424","Ypresian"
"389013","occ","","","37206","Tsaganius ambiguus","species","143265","Bumbanian","","55.8","48.6","29424","Ypresian"
"389014","occ","","","37206","Altanius orlovi","species","101080","Bumbanian","","55.8","48.6","59493","Ypresian"
"389015","occ","","","37206","Hyopsodus","genus","42250","Bumbanian","","55.8","48.6","9976","Ypresian"
"389016","occ","","","37206","Hyracotherium gabuniai","species","91636","Bumbanian","","55.8","48.6","9976","Ypresian"
"389017","occ","","","37206","Homogalax","genus","43099","Bumbanian","","55.8","48.6","9976","Ypresian"
"389018","occ","","","37206","Alagomys inopinatus","species","345680","Bumbanian","","55.8","48.6","59993","Ypresian"
"389019","occ","","","37206","Ivanantonia efremovi","species","332724","Bumbanian","","55.8","48.6","9976","Ypresian"
"389020","occ","","","37206","Adolomys ameristus","species","332726","Bumbanian","","55.8","48.6","9976","Ypresian"
"389021","occ","","","37206","Tsagankhushumys deriphatus","species","332728","Bumbanian","","55.8","48.6","9976","Ypresian"
"389022","occ","","","37206","Sharomys singularis","species","332730","Bumbanian","","55.8","48.6","9976","Ypresian"
"389023","occ","","","37206","Bumbanomys edestus","species","332732","Bumbanian","","55.8","48.6","9976","Ypresian"
"389024","occ","","","37206","Eomylus","genus","247190","Bumbanian","","55.8","48.6","9976","Ypresian"
"389025","occ","","","37206","Zagmys insolitus","species","336870","Bumbanian","","55.8","48.6","9976","Ypresian"
"389027","occ","","","37206","Gomphos elkema","species","101464","Bumbanian","","55.8","48.6","9976","Ypresian"
"390731","occ","19400","","37493","Macrotarsius macrorhysis","species","101386","Middle Eocene","","48.6","37.2","1044","Lutetian"
"390733","occ","10534","","37493","Yuomys","genus","41959","Middle Eocene","","48.6","37.2","10034","Lutetian"
"390736","occ","","","37493","Archaeomeryx","genus","42604","Middle Eocene","","48.6","37.2","10034","Lutetian"
"390739","occ","10535","","37493","Brachyhyops","genus","42309","Middle Eocene","","48.6","37.2","10034","Lutetian"
"390744","occ","","","37493","Lushilagus lohoensis","species","332271","Middle Eocene","","48.6","37.2","10065","Lutetian"
"390745","occ","","","37493","Miacis lushiensis","species","97813","Middle Eocene","","48.6","37.2","10065","Lutetian"
"390746","occ","","","37493","Pappocricetodon antiquus","species","100603","Middle Eocene","","48.6","37.2","10034","Lutetian"
"391855","occ","","","37601","Higotherium hypsodon","species","337186","Lutetian","","47.8","41.3","2599","Lutetian"
"392820","occ","","","37751","Stegodon","genus","43271","Pliocene","Pleistocene","5.333","0.0117","10066","-"
"392821","occ","10538","","37751","Equus","genus","42996","Pliocene","Pleistocene","5.333","0.0117","10067","-"
"392822","occ","","","37751","Rhinoceros","genus","43222","Pliocene","Pleistocene","5.333","0.0117","10066","-"
"392823","occ","","","37751","Cervus","genus","42666","Pliocene","Pleistocene","5.333","0.0117","10066","-"
"398747","occ","","","38303","Hyaenodon","genus","40917","Late Eocene","","37.2","33.9","9225","Priabonian"
"398748","occ","","","38303","Cadurcodon ardynensis","species","253282","Late Eocene","","37.2","33.9","9225","Priabonian"
"398749","occ","","","38303","Embolotherium","genus","43037","Late Eocene","","37.2","33.9","9225","Priabonian"
"398750","occ","","","38303","Prohyracodon obrutschewi","species","99714","Late Eocene","","37.2","33.9","9225","Priabonian"
"398866","occ","","","38309","Cadurcodon ardynensis","species","253282","Late Eocene","","37.2","33.9","9225","Priabonian"
"398867","occ","","","38309","Embolotherium","genus","43037","Late Eocene","","37.2","33.9","9225","Priabonian"
"400874","occ","29218","","28975","Remingtonocetus domandaensis","species","53239","Lutetian","","47.8","41.3","7933","Lutetian"
"402761","occ","","","38649","Gigantopithecus","genus","40894","Middle Pleistocene","","0.781","0.126","10365","Middle Pleistocene"
"402762","occ","","","38649","Macaca","genus","40869","Middle Pleistocene","","0.781","0.126","10365","Middle Pleistocene"
"402764","occ","","","38649","Rhizomys","genus","41939","Middle Pleistocene","","0.781","0.126","10365","Middle Pleistocene"
"402766","occ","","","38649","Ailuropoda melanoleuca","species","104015","Middle Pleistocene","","0.781","0.126","10365","Middle Pleistocene"
"402767","occ","","","38649","Ursus","genus","41331","Middle Pleistocene","","0.781","0.126","10365","Middle Pleistocene"
"402768","occ","","","38649","Lutra","genus","41122","Middle Pleistocene","","0.781","0.126","10365","Middle Pleistocene"
"402769","occ","","","38649","Hyaena","genus","41024","Middle Pleistocene","","0.781","0.126","10365","Middle Pleistocene"
"402770","occ","","","38649","Stegodon","genus","43271","Middle Pleistocene","","0.781","0.126","10365","Middle Pleistocene"
"402771","occ","","","38649","Rhinoceros","genus","43222","Middle Pleistocene","","0.781","0.126","10365","Middle Pleistocene"
"402772","occ","","","38649","Sus scrofa","species","104172","Middle Pleistocene","","0.781","0.126","10365","Middle Pleistocene"
"402773","occ","","","38649","Sus","genus","42416","Middle Pleistocene","","0.781","0.126","10365","Middle Pleistocene"
"403007","occ","11139","","38674","Percrocuta","genus","41032","Late Miocene","","11.608","5.333","11208","Tortonian"
"403008","occ","","","38674","Sansanosmilus","genus","41075","Late Miocene","","11.608","5.333","10376","Tortonian"
"403010","occ","","","38674","Dicerorhinus cixianensis","species","58007","Late Miocene","","11.608","5.333","10376","Tortonian"
"403011","occ","","","38674","Dicerorhinus","genus","43199","Late Miocene","","11.608","5.333","10376","Tortonian"
"403012","occ","","","38674","Plesiaceratherium gracile","species","100416","Late Miocene","","11.608","5.333","10376","Tortonian"
"403013","occ","","","38674","Chilotherium","genus","43196","Late Miocene","","11.608","5.333","10376","Tortonian"
"403447","occ","","","38707","Rhinoceros","genus","43222","Late Pleistocene","","0.126","0.0117","10405","Late Pleistocene"
"406510","occ","","","13489","Dissopsalis","genus","40912","Tortonian","","11.62","7.246","10569","Tortonian"
"406513","occ","","","13489","Brachypotherium","genus","43194","Tortonian","","11.62","7.246","10569","Tortonian"
"406514","occ","","","13489","Gaindatherium","genus","43205","Tortonian","","11.62","7.246","10569","Tortonian"
"406515","occ","","","13489","Chilotherium","genus","43196","Tortonian","","11.62","7.246","10569","Tortonian"
"406516","occ","","","13489","Giraffokeryx punjabiensis","species","185954","Tortonian","","11.62","7.246","10569","Tortonian"
"406517","occ","","","13489","Giraffokeryx","genus","42696","Tortonian","","11.62","7.246","10569","Tortonian"
"406518","occ","","","13489","Listriodon","genus","42395","Tortonian","","11.62","7.246","10569","Tortonian"
"406519","occ","","","13489","Listriodon","genus","42395","Tortonian","","11.62","7.246","10569","Tortonian"
"406520","occ","","","13489","Palaeochoerus","genus","42433","Tortonian","","11.62","7.246","10569","Tortonian"
"406521","occ","","","13489","Dorcatherium minus","species","158607","Tortonian","","11.62","7.246","10569","Tortonian"
"406522","occ","","","13489","Dorcatherium","genus","42600","Tortonian","","11.62","7.246","10569","Tortonian"
"406523","occ","","","13489","Miotragocerus","genus","42801","Tortonian","","11.62","7.246","10569","Tortonian"
"406524","occ","","","13489","Gazella","genus","42774","Tortonian","","11.62","7.246","10569","Tortonian"
"406525","occ","","","13489","Copemys","genus","41751","Tortonian","","11.62","7.246","10569","Tortonian"
"406526","occ","","","13489","Myocricetodon","genus","41814","Tortonian","","11.62","7.246","10569","Tortonian"
"407555","occ","","","39209","Hipparion","genus","43000","Late Pliocene","","3.6","2.588","10584","Piacenzian"
"407556","occ","","","39209","Equus","genus","42996","Late Pliocene","","3.6","2.588","10584","Piacenzian"
"407557","occ","","","39209","Rhinoceros sivalensis","species","390268","Late Pliocene","","3.6","2.588","10584","Piacenzian"
"407558","occ","","","39209","Rhinoceros palaeindicus","species","390267","Late Pliocene","","3.6","2.588","10584","Piacenzian"
"407559","occ","","","39209","Chilotherium","genus","43196","Late Pliocene","","3.6","2.588","10584","Piacenzian"
"407565","occ","","","39209","Bos","genus","42753","Late Pliocene","","3.6","2.588","10584","Piacenzian"
"407566","occ","","","39209","Hemibos","genus","42778","Late Pliocene","","3.6","2.588","10584","Piacenzian"
"407567","occ","","","39209","Bubalus","genus","42755","Late Pliocene","","3.6","2.588","10584","Piacenzian"
"407568","occ","","","39209","Leptobos","genus","42790","Late Pliocene","","3.6","2.588","10584","Piacenzian"
"407569","occ","","","39209","Bison","genus","42751","Late Pliocene","","3.6","2.588","10584","Piacenzian"
"407570","occ","","","39209","Proamphibos","genus","42836","Late Pliocene","","3.6","2.588","10584","Piacenzian"
"407571","occ","","","39209","Cervus","genus","42666","Late Pliocene","","3.6","2.588","10584","Piacenzian"
"407572","occ","","","39209","Camelus","genus","42521","Late Pliocene","","3.6","2.588","10584","Piacenzian"
"407573","occ","10813","","39209","Mammuthus","genus","43266","Late Pliocene","","3.6","2.588","7584","Piacenzian"
"407574","occ","","","39210","Equus","genus","42996","Late Pliocene","","3.6","2.588","10584","Piacenzian"
"407575","occ","","","39210","Rhinoceros sivalensis","species","390268","Late Pliocene","","3.6","2.588","10584","Piacenzian"
"407576","occ","","","39210","Rhinoceros palaeindicus","species","390267","Late Pliocene","","3.6","2.588","10584","Piacenzian"
"407577","occ","","","39210","Chilotherium","genus","43196","Late Pliocene","","3.6","2.588","10584","Piacenzian"
"407582","occ","","","39210","Bubalus","genus","42755","Late Pliocene","","3.6","2.588","10584","Piacenzian"
"407583","occ","","","39210","Hemibos","genus","42778","Late Pliocene","","3.6","2.588","10584","Piacenzian"
"407584","occ","","","39210","Cervus","genus","42666","Late Pliocene","","3.6","2.588","10584","Piacenzian"
"407585","occ","","","39210","Leptobos","genus","42790","Late Pliocene","","3.6","2.588","10584","Piacenzian"
"407586","occ","","","39210","Camelus","genus","42521","Late Pliocene","","3.6","2.588","10584","Piacenzian"
"407587","occ","","","39210","Bison","genus","42751","Late Pliocene","","3.6","2.588","10584","Piacenzian"
"407588","occ","","","39210","Bos","genus","42753","Late Pliocene","","3.6","2.588","10584","Piacenzian"
"407589","occ","10814","","39210","Mammuthus","genus","43266","Late Pliocene","","3.6","2.588","7584","Piacenzian"
"407590","occ","","","39210","Hipparion","genus","43000","Late Pliocene","","3.6","2.588","10584","Piacenzian"
"407592","occ","","","39210","Proamphibos","genus","42836","Late Pliocene","","3.6","2.588","10584","Piacenzian"
"407957","occ","","","11803","Crocidura","genus","40463","Late Pleistocene","","0.126","0.0117","10604","Late Pleistocene"
"407958","occ","","","11803","Crocidura","genus","40463","Late Pleistocene","","0.126","0.0117","10604","Late Pleistocene"
"407959","occ","","","11803","Erinaceus","genus","40375","Late Pleistocene","","0.126","0.0117","10604","Late Pleistocene"
"407960","occ","","","11803","Crocuta crocuta","species","232133","Late Pleistocene","","0.126","0.0117","10604","Late Pleistocene"
"407961","occ","","","11803","Hyaena prisca","species","376860","Late Pleistocene","","0.126","0.0117","10604","Late Pleistocene"
"407963","occ","","","11803","Vulpes","genus","41248","Late Pleistocene","","0.126","0.0117","10604","Late Pleistocene"
"407964","occ","","","11803","Vulpes vulpes","species","44890","Late Pleistocene","","0.126","0.0117","10604","Late Pleistocene"
"407965","occ","","","11803","Ursus","genus","41331","Late Pleistocene","","0.126","0.0117","10604","Late Pleistocene"
"407966","occ","","","11803","Panthera pardus","species","104158","Late Pleistocene","","0.126","0.0117","10604","Late Pleistocene"
"407967","occ","","","11803","Hystrix","genus","42010","Late Pleistocene","","0.126","0.0117","10604","Late Pleistocene"
"407968","occ","","","11803","Myomimus","genus","41598","Late Pleistocene","","0.126","0.0117","10604","Late Pleistocene"
"407969","occ","","","11803","Ellobius","genus","41765","Late Pleistocene","","0.126","0.0117","10604","Late Pleistocene"
"407971","occ","","","11803","Microtus","genus","41810","Late Pleistocene","","0.126","0.0117","10604","Late Pleistocene"
"407975","occ","","","11803","Capra","genus","42759","Late Pleistocene","","0.126","0.0117","10604","Late Pleistocene"
"407976","occ","","","11803","Bos","genus","42753","Late Pleistocene","","0.126","0.0117","10604","Late Pleistocene"
"407977","occ","","","11803","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","10604","Late Pleistocene"
"407981","occ","","","39251","Megaderma","genus","40642","Pleistocene","","2.588","0.0117","10604","-"
"407982","occ","","","39251","Crocidura","genus","40463","Pleistocene","","2.588","0.0117","10604","-"
"407983","occ","","","39251","Talpa","genus","40429","Pleistocene","","2.588","0.0117","10604","-"
"407984","occ","","","39251","Spalax","genus","41877","Pleistocene","","2.588","0.0117","10604","-"
"407985","occ","","","39251","Myomimus","genus","41598","Pleistocene","","2.588","0.0117","10604","-"
"407986","occ","","","39251","Microtus","genus","41810","Pleistocene","","2.588","0.0117","10604","-"
"407991","occ","","","39251","Gazella","genus","42774","Pleistocene","","2.588","0.0117","10604","-"
"407993","occ","","","39252","Rhinolophus","genus","40646","Pleistocene","","2.588","0.0117","10604","-"
"407994","occ","","","39252","Crocidura","genus","40463","Pleistocene","","2.588","0.0117","10604","-"
"407995","occ","","","39252","Crocidura","genus","40463","Pleistocene","","2.588","0.0117","10604","-"
"407996","occ","","","39252","Hyaena prisca","species","376860","Pleistocene","","2.588","0.0117","10604","-"
"407998","occ","","","39252","Vulpes","genus","41248","Pleistocene","","2.588","0.0117","10604","-"
"408000","occ","","","39252","Spalax","genus","41877","Pleistocene","","2.588","0.0117","10604","-"
"408001","occ","","","39252","Hystrix","genus","42010","Pleistocene","","2.588","0.0117","10604","-"
"408002","occ","","","39252","Sciurus","genus","41525","Pleistocene","","2.588","0.0117","10604","-"
"408003","occ","","","39252","Myomimus","genus","41598","Pleistocene","","2.588","0.0117","10604","-"
"408004","occ","","","39252","Ellobius","genus","41765","Pleistocene","","2.588","0.0117","10604","-"
"408005","occ","","","39252","Microtus","genus","41810","Pleistocene","","2.588","0.0117","10604","-"
"408007","occ","","","39252","Microtus","genus","41810","Pleistocene","","2.588","0.0117","10604","-"
"408011","occ","","","39252","Hippopotamus amphibius","species","77338","Pleistocene","","2.588","0.0117","10604","-"
"408012","occ","","","39252","Sus","genus","42416","Pleistocene","","2.588","0.0117","10604","-"
"408013","occ","","","39252","Capreolus capreolus","species","104248","Pleistocene","","2.588","0.0117","10604","-"
"408014","occ","","","39252","Dama mesopotamica","species","149388","Pleistocene","","2.588","0.0117","10604","-"
"408015","occ","","","39252","Capra","genus","42759","Pleistocene","","2.588","0.0117","10604","-"
"408016","occ","","","39252","Alcelaphus","genus","42744","Pleistocene","","2.588","0.0117","10604","-"
"408017","occ","","","39252","Bos","genus","42753","Pleistocene","","2.588","0.0117","10604","-"
"408018","occ","","","39252","Gazella","genus","42774","Pleistocene","","2.588","0.0117","10604","-"
"408019","occ","","","39252","Equus caballus","species","46259","Pleistocene","","2.588","0.0117","10604","-"
"408020","occ","","","39252","Equus (Hemionus) hemionus","species","46275","Pleistocene","","2.588","0.0117","10604","-"
"408023","occ","","","39252","Elephas","genus","43264","Pleistocene","","2.588","0.0117","10604","-"
"408409","occ","","","39314","Oryctolagus cuniculus","species","104193","Pleistocene","","2.588","0.0117","10617","-"
"408412","occ","","","39314","Lepus","genus","42176","Pleistocene","","2.588","0.0117","10617","-"
"408413","occ","","","39314","Trogontherium cuvieri","species","364967","Pleistocene","","2.588","0.0117","10617","-"
"408414","occ","","","39314","Castor fiber","species","54309","Pleistocene","","2.588","0.0117","10617","-"
"408416","occ","","","39314","Cricetulus migratorius","species","394168","Pleistocene","","2.588","0.0117","10617","-"
"408417","occ","","","39314","Mesocricetus","genus","41805","Pleistocene","","2.588","0.0117","10617","-"
"408418","occ","","","39314","Microtus","genus","41810","Pleistocene","","2.588","0.0117","10617","-"
"408419","occ","","","39314","Mimomys","genus","41812","Pleistocene","","2.588","0.0117","10617","-"
"408420","occ","","","39314","Lagurus","genus","41793","Pleistocene","","2.588","0.0117","10617","-"
"408421","occ","","","39314","Apodemus","genus","41897","Pleistocene","","2.588","0.0117","10617","-"
"408422","occ","","","39314","Micromys","genus","41807","Pleistocene","","2.588","0.0117","10617","-"
"408423","occ","","","39314","Spalax","genus","41877","Pleistocene","","2.588","0.0117","10617","-"
"408424","occ","","","39314","Spermophilus","genus","41528","Pleistocene","","2.588","0.0117","10617","-"
"408425","occ","","","39314","Allactaga","genus","233642","Pleistocene","","2.588","0.0117","10617","-"
"408429","occ","","","39314","Equus caballus","species","46259","Pleistocene","","2.588","0.0117","10617","-"
"408430","occ","","","39314","Equus","genus","42996","Pleistocene","","2.588","0.0117","10617","-"
"408433","occ","","","39314","Megaloceros","genus","42678","Pleistocene","","2.588","0.0117","10617","-"
"408434","occ","","","39314","Cervus","genus","42666","Pleistocene","","2.588","0.0117","10617","-"
"408440","occ","","","39314","Canis lupus","species","44860","Pleistocene","","2.588","0.0117","10617","-"
"408442","occ","","","39314","Vulpes praecorsac","species","376903","Pleistocene","","2.588","0.0117","10617","-"
"408444","occ","","","39314","Ursus","genus","41331","Pleistocene","","2.588","0.0117","10617","-"
"408447","occ","","","39314","Caracal caracal","species","224076","Pleistocene","","2.588","0.0117","10617","-"
"408449","occ","","","39314","Lutra","genus","41122","Pleistocene","","2.588","0.0117","10617","-"
"408496","occ","","","39321","Macaca","genus","40869","Early Pleistocene","","2.588","0.781","10617","Calabrian"
"408498","occ","","","39321","Mimomys","genus","41812","Early Pleistocene","","2.588","0.781","10617","Calabrian"
"408499","occ","","","39321","Orientalomys","genus","41915","Early Pleistocene","","2.588","0.781","10617","Calabrian"
"408500","occ","","","39321","Canis","genus","41198","Early Pleistocene","","2.588","0.781","10617","Calabrian"
"408501","occ","","","39321","Vulpes","genus","41248","Early Pleistocene","","2.588","0.781","10617","Calabrian"
"408502","occ","","","39321","Anancus arvernensis","species","161971","Early Pleistocene","","2.588","0.781","10617","Calabrian"
"408503","occ","","","39321","Mammuthus meridionalis","species","46026","Early Pleistocene","","2.588","0.781","10617","Calabrian"
"408505","occ","","","39321","Dicerorhinus","genus","43199","Early Pleistocene","","2.588","0.781","10617","Calabrian"
"408506","occ","","","39321","Hipparion","genus","43000","Early Pleistocene","","2.588","0.781","10617","Calabrian"
"408507","occ","","","39321","Allohippus stenonis","species","364378","Early Pleistocene","","2.588","0.781","10617","Calabrian"
"408508","occ","","","39321","Paracamelus","genus","42541","Early Pleistocene","","2.588","0.781","10617","Calabrian"
"408509","occ","","","39321","Eucladoceros","genus","42671","Early Pleistocene","","2.588","0.781","10617","Calabrian"
"408510","occ","","","39321","Cervus","genus","42666","Early Pleistocene","","2.588","0.781","10617","Calabrian"
"408513","occ","","","39321","Gazella","genus","42774","Early Pleistocene","","2.588","0.781","10617","Calabrian"
"408553","occ","","","39322","Hystrix","genus","42010","Pliocene","Pleistocene","5.333","0.0117","10617","-"
"408554","occ","","","39322","Ursus","genus","41331","Pliocene","Pleistocene","5.333","0.0117","10617","-"
"408555","occ","","","39322","Canis","genus","41198","Pliocene","Pleistocene","5.333","0.0117","10617","-"
"408557","occ","","","39322","Panthera","genus","41066","Pliocene","Pleistocene","5.333","0.0117","10617","-"
"408560","occ","","","39322","Hipparion","genus","43000","Pliocene","Pleistocene","5.333","0.0117","10617","-"
"408561","occ","","","39322","Allohippus stenonis","species","364378","Pliocene","Pleistocene","5.333","0.0117","10617","-"
"408562","occ","","","39322","Eucladoceros","genus","42671","Pliocene","Pleistocene","5.333","0.0117","10617","-"
"408563","occ","","","39322","Cervus","genus","42666","Pliocene","Pleistocene","5.333","0.0117","10617","-"
"409346","occ","10787","","13304","Pachycrocuta brevirostris","species","366708","Late Pliocene","Middle Pleistocene","3.6","0.126","10899","-"
"409348","occ","","","13304","Crocuta crocuta","species","232133","Late Pliocene","Middle Pleistocene","3.6","0.126","10648","-"
"411692","occ","","","39810","Protitan","genus","43056","Middle Eocene","Late Eocene","48.6","33.9","10727","-"
"412394","occ","","","39881","Conohyus","genus","56989","Miocene","","23.03","5.333","10817","-"
"412395","occ","","","39881","Hemimeryx","genus","42459","Miocene","","23.03","5.333","10817","-"
"412396","occ","","","39881","Brachyodus","genus","42453","Miocene","","23.03","5.333","10817","-"
"412412","occ","10816","","39882","Mammuthus meridionalis","species","46026","Pliocene","","5.333","2.588","7584","Zanclean"
"412413","occ","","","39882","Allohippus stenonis","species","364378","Pliocene","","5.333","2.588","10818","Zanclean"
"412414","occ","","","39882","Eucladoceros","genus","42671","Pliocene","","5.333","2.588","10818","Zanclean"
"412416","occ","","","39882","Leptobos","genus","42790","Pliocene","","5.333","2.588","10818","Zanclean"
"412417","occ","","","39882","Cervus","genus","42666","Pliocene","","5.333","2.588","10818","Zanclean"
"415349","occ","","","13293","Sorex","genus","40486","Middle Pleistocene","Late Pleistocene","0.781","0.0117","10880","Middle Pleistocene"
"415353","occ","","","40229","Homo sapiens","species","83088","Holocene","","0.0117","0","10880","Holocene"
"415354","occ","","","40229","Rattus rattus","species","104204","Holocene","","0.0117","0","10880","Holocene"
"415361","occ","","","13293","Nomascus concolor","species","158842","Middle Pleistocene","Late Pleistocene","0.781","0.0117","10881","Middle Pleistocene"
"415362","occ","","","13293","Rhinopithecus","genus","158797","Middle Pleistocene","Late Pleistocene","0.781","0.0117","10881","Middle Pleistocene"
"415366","occ","","","13293","Trachypithecus","genus","92697","Middle Pleistocene","Late Pleistocene","0.781","0.0117","10881","Middle Pleistocene"
"415368","occ","","","13293","Macaca thibetana","species","240322","Middle Pleistocene","Late Pleistocene","0.781","0.0117","10881","Middle Pleistocene"
"415369","occ","","","13293","Macaca mulatta","species","232540","Middle Pleistocene","Late Pleistocene","0.781","0.0117","10881","Middle Pleistocene"
"415562","occ","11104","","11798","Sivapithecus","genus","40898","Turolian","","8.7","5.333","10885","Messinian"
"415563","occ","11105","","11798","Sivapithecus","genus","40898","Turolian","","8.7","5.333","10885","Messinian"
"415564","occ","","","11798","Macaca","genus","40869","Turolian","","8.7","5.333","10883","Messinian"
"415576","occ","","","11798","Dorcatherium minus","species","158607","Turolian","","8.7","5.333","10883","Messinian"
"415577","occ","","","11798","Palaeomeryx","genus","42627","Turolian","","8.7","5.333","10883","Messinian"
"415578","occ","","","11798","Antilospira","genus","42747","Turolian","","8.7","5.333","10883","Messinian"
"415622","occ","","","40273","Stegodon","genus","43271","Pleistocene","","2.588","0.0117","10890","-"
"415623","occ","","","40273","Sus","genus","42416","Pleistocene","","2.588","0.0117","10890","-"
"415624","occ","","","40273","Bubalus","genus","42755","Pleistocene","","2.588","0.0117","10890","-"
"416067","occ","","","40341","Pongo","genus","40897","Middle Pleistocene","","0.781","0.126","10880","Middle Pleistocene"
"416070","occ","","","40341","Rattus","genus","41923","Middle Pleistocene","","0.781","0.126","10880","Middle Pleistocene"
"416071","occ","","","40341","Hystrix","genus","42010","Middle Pleistocene","","0.781","0.126","10880","Middle Pleistocene"
"416072","occ","","","40341","Panthera pardus","species","104158","Middle Pleistocene","","0.781","0.126","10880","Middle Pleistocene"
"416073","occ","","","40341","Arctonyx","genus","41094","Middle Pleistocene","","0.781","0.126","10880","Middle Pleistocene"
"416074","occ","","","40341","Ursus","genus","41331","Middle Pleistocene","","0.781","0.126","10880","Middle Pleistocene"
"416075","occ","","","40341","Ailuropoda","genus","41304","Middle Pleistocene","","0.781","0.126","10880","Middle Pleistocene"
"416076","occ","","","40341","Crocuta crocuta","species","232133","Middle Pleistocene","","0.781","0.126","10880","Middle Pleistocene"
