"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=Mammalia&taxon_reso=genus&idqual=certain&interval=Paleocene,Holocene&cc=EUR&show=timebins,acconly"
"Access Time","Wed 2020-06-24 05:07:08 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","Mammalia"
"","idreso","genus"
"","idqual","certain"
"","cc","EUR"
"","interval","Paleocene,Holocene"
"","timerule","major"
"","taxon_status","all"
"","show","timebins,acconly"
"Elapsed Time","2.63"
"Records Found","17723"
"Records Returned","17723"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","time_bins"
"373064","occ","","","35318","Ruscinomys","genus","41874","Turolian","","8.7","5.333","9527","Messinian"
"373065","occ","","","35318","Spermophilinus","genus","41527","Turolian","","8.7","5.333","9527","Messinian"
"373068","occ","","","35319","Occitanomys (Rhodomys) adroveri","species","108926","Turolian","","8.7","5.333","9527","Messinian"
"373069","occ","","","35319","Parapodemus gaudryi","species","108920","Turolian","","8.7","5.333","9527","Messinian"
"373070","occ","","","35319","Huerzelerimys turoliensis","species","108918","Turolian","","8.7","5.333","9527","Messinian"
"373071","occ","","","35319","Ruscinomys","genus","41874","Turolian","","8.7","5.333","9527","Messinian"
"373072","occ","","","35319","Neocricetodon fahlbuschi","species","91283","Turolian","","8.7","5.333","9527","Messinian"
"373073","occ","","","35319","Eliomys truci","species","54294","Turolian","","8.7","5.333","9527","Messinian"
"373074","occ","","","35319","Atlantoxerus","genus","41491","Turolian","","8.7","5.333","9527","Messinian"
"373075","occ","","","35319","Spermophilinus","genus","41527","Turolian","","8.7","5.333","9527","Messinian"
"373076","occ","","","35319","Dipoides","genus","41542","Turolian","","8.7","5.333","9527","Messinian"
"373077","occ","","","35320","Stephanomys ramblensis","species","55991","Turolian","","8.7","5.333","9527","Messinian"
"373078","occ","","","35320","Parapodemus gaudryi","species","108920","Turolian","","8.7","5.333","9527","Messinian"
"373079","occ","","","35320","Huerzelerimys turoliensis","species","108918","Turolian","","8.7","5.333","9527","Messinian"
"373080","occ","","","35320","Neocricetodon fahlbuschi","species","91283","Turolian","","8.7","5.333","9527","Messinian"
"373081","occ","","","35321","Occitanomys (Rhodomys) adroveri","species","108926","Turolian","","8.7","5.333","9527","Messinian"
"373082","occ","","","35321","Stephanomys ramblensis","species","55991","Turolian","","8.7","5.333","9527","Messinian"
"373083","occ","","","35321","Apodemus gudrunae","species","55997","Turolian","","8.7","5.333","9527","Messinian"
"373085","occ","","","35321","Eliomys truci","species","54294","Turolian","","8.7","5.333","9527","Messinian"
"373086","occ","","","35321","Dipoides","genus","41542","Turolian","","8.7","5.333","9527","Messinian"
"373090","occ","","","35328","Hipparion","genus","43000","Turolian","","8.7","5.333","9527","Messinian"
"373091","occ","","","35324","Occitanomys (Rhodomys) adroveri","species","108926","Turolian","","8.7","5.333","9527","Messinian"
"373092","occ","","","35324","Parapodemus gaudryi","species","108920","Turolian","","8.7","5.333","9527","Messinian"
"373093","occ","","","35324","Huerzelerimys turoliensis","species","108918","Turolian","","8.7","5.333","9527","Messinian"
"373094","occ","","","35324","Atlantoxerus","genus","41491","Turolian","","8.7","5.333","9527","Messinian"
"373095","occ","","","35325","Occitanomys (Rhodomys) adroveri","species","108926","Turolian","","8.7","5.333","9527","Messinian"
"373096","occ","","","35325","Parapodemus gaudryi","species","108920","Turolian","","8.7","5.333","9527","Messinian"
"373097","occ","","","35325","Huerzelerimys turoliensis","species","108918","Turolian","","8.7","5.333","9527","Messinian"
"373098","occ","","","35325","Neocricetodon fahlbuschi","species","91283","Turolian","","8.7","5.333","9527","Messinian"
"373099","occ","","","35325","Eliomys truci","species","54294","Turolian","","8.7","5.333","9527","Messinian"
"373100","occ","","","35326","Occitanomys (Rhodomys) adroveri","species","108926","Turolian","","8.7","5.333","9527","Messinian"
"373101","occ","","","35326","Parapodemus gaudryi","species","108920","Turolian","","8.7","5.333","9527","Messinian"
"373102","occ","","","35326","Ruscinomys","genus","41874","Turolian","","8.7","5.333","9527","Messinian"
"373103","occ","","","35326","Spermophilinus","genus","41527","Turolian","","8.7","5.333","9527","Messinian"
"373104","occ","","","35326","Dipoides","genus","41542","Turolian","","8.7","5.333","9527","Messinian"
"373105","occ","","","35327","Occitanomys (Rhodomys) adroveri","species","108926","Turolian","","8.7","5.333","9527","Messinian"
"373106","occ","","","35327","Parapodemus gaudryi","species","108920","Turolian","","8.7","5.333","9527","Messinian"
"373107","occ","","","35327","Huerzelerimys turoliensis","species","108918","Turolian","","8.7","5.333","9527","Messinian"
"373108","occ","","","35327","Ruscinomys","genus","41874","Turolian","","8.7","5.333","9527","Messinian"
"373109","occ","","","35327","Eliomys truci","species","54294","Turolian","","8.7","5.333","9527","Messinian"
"373110","occ","","","35328","Occitanomys (Rhodomys) adroveri","species","108926","Turolian","","8.7","5.333","9527","Messinian"
"373111","occ","","","35328","Parapodemus gaudryi","species","108920","Turolian","","8.7","5.333","9527","Messinian"
"373112","occ","","","35328","Huerzelerimys turoliensis","species","108918","Turolian","","8.7","5.333","9527","Messinian"
"373113","occ","","","35328","Ruscinomys","genus","41874","Turolian","","8.7","5.333","9527","Messinian"
"373114","occ","","","35328","Eliomys truci","species","54294","Turolian","","8.7","5.333","9527","Messinian"
"373115","occ","","","35328","Atlantoxerus","genus","41491","Turolian","","8.7","5.333","9527","Messinian"
"373116","occ","","","35328","Spermophilinus","genus","41527","Turolian","","8.7","5.333","9527","Messinian"
"373117","occ","","","35329","Occitanomys (Rhodomys) adroveri","species","108926","Turolian","","8.7","5.333","9527","Messinian"
"373118","occ","","","35329","Parapodemus gaudryi","species","108920","Turolian","","8.7","5.333","9527","Messinian"
"373119","occ","","","35329","Huerzelerimys turoliensis","species","108918","Turolian","","8.7","5.333","9527","Messinian"
"373121","occ","","","35329","Ruscinomys","genus","41874","Turolian","","8.7","5.333","9527","Messinian"
"373122","occ","","","35329","Eliomys truci","species","54294","Turolian","","8.7","5.333","9527","Messinian"
"373123","occ","","","35329","Atlantoxerus","genus","41491","Turolian","","8.7","5.333","9527","Messinian"
"373124","occ","","","35329","Spermophilinus","genus","41527","Turolian","","8.7","5.333","9527","Messinian"
"373125","occ","","","35330","Mimomys","genus","41812","Ruscinian","","5.333","3.2","9527","Zanclean"
"373126","occ","12296","","35330","Mimomys","genus","41812","Ruscinian","","5.333","3.2","12228","Zanclean"
"373288","occ","","","35342","Stephanomys ramblensis","species","55991","Turolian","","8.7","5.333","9527","Messinian"
"373289","occ","","","35346","Hipparion periafricanum","species","117156","Turolian","","8.7","5.333","9527","Messinian"
"373290","occ","","","35346","Hipparion gromovae","species","117155","Turolian","","8.7","5.333","9527","Messinian"
"373291","occ","","","35346","Tragocerus","genus","42886","Turolian","","8.7","5.333","9527","Messinian"
"373293","occ","","","35343","Occitanomys","genus","41914","Ruscinian","","5.333","3.2","9527","Zanclean"
"373294","occ","","","35343","Stephanomys","genus","41930","Ruscinian","","5.333","3.2","9527","Zanclean"
"373295","occ","","","35343","Castillomys crusafonti","species","58769","Ruscinian","","5.333","3.2","9527","Zanclean"
"373296","occ","","","35343","Apodemus","genus","41897","Ruscinian","","5.333","3.2","9527","Zanclean"
"373297","occ","","","35343","Paraethomys","genus","41917","Ruscinian","","5.333","3.2","9527","Zanclean"
"373298","occ","","","35343","Trilophomys pyrenaicus","species","118999","Ruscinian","","5.333","3.2","9527","Zanclean"
"373299","occ","","","35343","Eliomys intermedius","species","131748","Ruscinian","","5.333","3.2","9527","Zanclean"
"373300","occ","","","35346","Occitanomys (Rhodomys) adroveri","species","108926","Turolian","","8.7","5.333","9527","Messinian"
"373301","occ","","","35346","Stephanomys ramblensis","species","55991","Turolian","","8.7","5.333","9527","Messinian"
"373302","occ","","","35346","Apodemus gudrunae","species","55997","Turolian","","8.7","5.333","9527","Messinian"
"373303","occ","","","35346","Huerzelerimys turoliensis","species","108918","Turolian","","8.7","5.333","9527","Messinian"
"373304","occ","","","35346","Ruscinomys","genus","41874","Turolian","","8.7","5.333","9527","Messinian"
"373306","occ","","","35346","Dipoides","genus","41542","Turolian","","8.7","5.333","9527","Messinian"
"373307","occ","","","35341","Dipoides","genus","41542","Turolian","","8.7","5.333","9527","Messinian"
"373308","occ","","","35341","Stephanomys ramblensis","species","55991","Turolian","","8.7","5.333","9527","Messinian"
"373309","occ","","","35341","Ruscinomys","genus","41874","Turolian","","8.7","5.333","9527","Messinian"
"373310","occ","","","35339","Occitanomys (Rhodomys) adroveri","species","108926","Turolian","","8.7","5.333","9527","Messinian"
"373311","occ","","","35339","Parapodemus gaudryi","species","108920","Turolian","","8.7","5.333","9527","Messinian"
"373312","occ","","","35339","Huerzelerimys turoliensis","species","108918","Turolian","","8.7","5.333","9527","Messinian"
"373313","occ","","","35339","Ruscinomys","genus","41874","Turolian","","8.7","5.333","9527","Messinian"
"373314","occ","","","35339","Neocricetodon fahlbuschi","species","91283","Turolian","","8.7","5.333","9527","Messinian"
"373315","occ","","","35339","Eliomys truci","species","54294","Turolian","","8.7","5.333","9527","Messinian"
"373316","occ","10445","","35339","Atlantoxerus","genus","41491","Turolian","","8.7","5.333","9527","Messinian"
"373317","occ","","","35339","Spermophilinus","genus","41527","Turolian","","8.7","5.333","9679","Messinian"
"373318","occ","","","35339","Dipoides","genus","41542","Turolian","","8.7","5.333","9527","Messinian"
"373319","occ","","","35346","Spermophilinus","genus","41527","Turolian","","8.7","5.333","9527","Messinian"
"373320","occ","","","35340","Occitanomys (Rhodomys) adroveri","species","108926","Turolian","","8.7","5.333","9527","Messinian"
"373321","occ","","","35340","Parapodemus gaudryi","species","108920","Turolian","","8.7","5.333","9527","Messinian"
"373322","occ","","","35340","Ruscinomys","genus","41874","Turolian","","8.7","5.333","9527","Messinian"
"373323","occ","","","35340","Neocricetodon fahlbuschi","species","91283","Turolian","","8.7","5.333","9527","Messinian"
"373324","occ","","","35344","Stephanomys","genus","41930","Ruscinian","","5.333","3.2","9527","Zanclean"
"373325","occ","","","35344","Castillomys crusafonti","species","58769","Ruscinian","","5.333","3.2","9527","Zanclean"
"373326","occ","","","35344","Apodemus","genus","41897","Ruscinian","","5.333","3.2","9527","Zanclean"
"373327","occ","","","35344","Mimomys","genus","41812","Ruscinian","","5.333","3.2","9527","Zanclean"
"373328","occ","","","35344","Trilophomys","genus","41885","Ruscinian","","5.333","3.2","9527","Zanclean"
"373329","occ","","","35345","Stephanomys","genus","41930","Ruscinian","","5.333","3.2","9527","Zanclean"
"373330","occ","","","35345","Castillomys crusafonti","species","58769","Ruscinian","","5.333","3.2","9527","Zanclean"
"373331","occ","","","35345","Apodemus","genus","41897","Ruscinian","","5.333","3.2","9527","Zanclean"
"373332","occ","","","35345","Mimomys","genus","41812","Ruscinian","","5.333","3.2","9527","Zanclean"
"373333","occ","","","35345","Mimomys","genus","41812","Ruscinian","","5.333","3.2","9527","Zanclean"
"373334","occ","","","35345","Trilophomys","genus","41885","Ruscinian","","5.333","3.2","9527","Zanclean"
"373335","occ","","","35345","Eliomys truci","species","54294","Ruscinian","","5.333","3.2","9527","Zanclean"
"373336","occ","","","35345","Eliomys intermedius","species","131748","Ruscinian","","5.333","3.2","9527","Zanclean"
"373441","occ","","","35354","Talpa","genus","40429","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373443","occ","","","35354","Desmana","genus","40402","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373444","occ","","","35354","Beremendia fissidens","species","376801","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373445","occ","","","35354","Blarinoides mariae","species","94099","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373446","occ","","","35354","Petenyia hungarica","species","54110","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373447","occ","","","35354","Episoriculus gibberodon","species","54307","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373448","occ","","","35354","Petenyiella","genus","54111","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373449","occ","","","35354","Sorex","genus","40486","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373453","occ","","","35354","Macaca","genus","40869","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373454","occ","","","35354","Sciurus","genus","41525","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373456","occ","","","35354","Pliopetes","genus","41517","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373457","occ","","","35354","Pliopetaurista","genus","41516","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373458","occ","","","35354","Glirurus","genus","67987","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373459","occ","","","35354","Dryomimus eliomyoides","species","131929","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373460","occ","","","35354","Glis minor","species","105395","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373461","occ","","","35354","Muscardinus","genus","41596","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373462","occ","","","35354","Prospalax","genus","41859","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373463","occ","","","35354","Cricetinus","genus","41753","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373464","occ","","","35354","Baranomys","genus","41742","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373465","occ","","","35354","Promimomys","genus","41852","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373466","occ","","","35354","Mimomys","genus","41812","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373467","occ","","","35354","Dolomys","genus","41764","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373468","occ","","","35354","Propliomys","genus","41854","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373469","occ","","","35354","Micromys","genus","41807","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373470","occ","","","35354","Apodemus","genus","41897","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373471","occ","","","35354","Rhagapodemus","genus","41926","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373473","occ","","","35354","Ursus","genus","41331","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373475","occ","","","35354","Baranogale","genus","41096","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373476","occ","","","35354","Xenictis","genus","41184","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373478","occ","","","35354","Felis","genus","41055","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373487","occ","","","35354","Ochotonoides","genus","54308","Ruscinian","Villanyian","5.333","2.588","9534","Zanclean"
"373524","occ","","","35358","Talpa","genus","40429","Villanyian","","3.2","2.588","9534","Piacenzian"
"373525","occ","","","35358","Desmana","genus","40402","Villanyian","","3.2","2.588","9534","Piacenzian"
"373526","occ","","","35358","Beremendia fissidens","species","376801","Villanyian","","3.2","2.588","9534","Piacenzian"
"373527","occ","","","35358","Blarinoides mariae","species","94099","Villanyian","","3.2","2.588","9534","Piacenzian"
"373528","occ","","","35358","Petenyia hungarica","species","54110","Villanyian","","3.2","2.588","9534","Piacenzian"
"373530","occ","","","35358","Episoriculus gibberodon","species","54307","Villanyian","","3.2","2.588","9534","Piacenzian"
"373532","occ","","","35358","Estramomys","genus","67867","Villanyian","","3.2","2.588","9534","Piacenzian"
"373533","occ","","","35358","Pliopetaurista","genus","41516","Villanyian","","3.2","2.588","9534","Piacenzian"
"373534","occ","","","35358","Pliopetes","genus","41517","Villanyian","","3.2","2.588","9534","Piacenzian"
"373535","occ","","","35358","Sminthozapus","genus","41717","Villanyian","","3.2","2.588","9534","Piacenzian"
"373536","occ","","","35358","Glis minor","species","105395","Villanyian","","3.2","2.588","9534","Piacenzian"
"373537","occ","","","35358","Muscardinus","genus","41596","Villanyian","","3.2","2.588","9534","Piacenzian"
"373538","occ","","","35358","Dryomimus eliomyoides","species","131929","Villanyian","","3.2","2.588","9534","Piacenzian"
"373539","occ","","","35358","Amphidyromys pusillus","species","131757","Villanyian","","3.2","2.588","9534","Piacenzian"
"373540","occ","","","35358","Prospalax","genus","41859","Villanyian","","3.2","2.588","9534","Piacenzian"
"373541","occ","","","35358","Apodemus","genus","41897","Villanyian","","3.2","2.588","9534","Piacenzian"
"373542","occ","","","35358","Cricetinus","genus","41753","Villanyian","","3.2","2.588","9534","Piacenzian"
"373543","occ","","","35358","Baranomys","genus","41742","Villanyian","","3.2","2.588","9534","Piacenzian"
"373545","occ","","","35358","Mimomys","genus","41812","Villanyian","","3.2","2.588","9534","Piacenzian"
"373546","occ","","","35358","Mimomys","genus","41812","Villanyian","","3.2","2.588","9534","Piacenzian"
"373547","occ","","","35358","Mimomys","genus","41812","Villanyian","","3.2","2.588","9534","Piacenzian"
"373548","occ","","","35358","Lemmus","genus","41800","Villanyian","","3.2","2.588","9534","Piacenzian"
"373552","occ","","","35358","Vulpes","genus","41248","Villanyian","","3.2","2.588","9534","Piacenzian"
"373558","occ","","","35358","Putorius stromeri","species","376892","Villanyian","","3.2","2.588","9534","Piacenzian"
"373560","occ","","","35358","Dicerorhinus","genus","43199","Villanyian","","3.2","2.588","9534","Piacenzian"
"373577","occ","","","35359","Galemys kormosi","species","94106","Pliocene","Pleistocene","5.333","0.0117","9534","-"
"373578","occ","","","35359","Soriculus","genus","40488","Pliocene","Pleistocene","5.333","0.0117","9534","-"
"373579","occ","","","35359","Petenyia hungarica","species","54110","Pliocene","Pleistocene","5.333","0.0117","9534","-"
"373580","occ","","","35359","Beremendia fissidens","species","376801","Pliocene","Pleistocene","5.333","0.0117","9534","-"
"373581","occ","","","35359","Sorex runtonensis","species","54109","Pliocene","Pleistocene","5.333","0.0117","9534","-"
"373583","occ","","","35359","Prospalax","genus","41859","Pliocene","Pleistocene","5.333","0.0117","9534","-"
"373586","occ","","","35359","Dolomys","genus","41764","Pliocene","Pleistocene","5.333","0.0117","9534","-"
"373587","occ","","","35359","Mimomys","genus","41812","Pliocene","Pleistocene","5.333","0.0117","9534","-"
"373588","occ","","","35359","Mimomys","genus","41812","Pliocene","Pleistocene","5.333","0.0117","9534","-"
"373589","occ","","","35359","Lagotherium","genus","42174","Pliocene","Pleistocene","5.333","0.0117","9534","-"
"373591","occ","","","35359","Ursus","genus","41331","Pliocene","Pleistocene","5.333","0.0117","9534","-"
"373593","occ","","","35359","Mustela","genus","41139","Pliocene","Pleistocene","5.333","0.0117","9534","-"
"373594","occ","","","35359","Putorius stromeri","species","376892","Pliocene","Pleistocene","5.333","0.0117","9534","-"
"373595","occ","","","35359","Xenictis","genus","41184","Pliocene","Pleistocene","5.333","0.0117","9534","-"
"373596","occ","","","35359","Lynx","genus","41058","Pliocene","Pleistocene","5.333","0.0117","9534","-"
"373597","occ","10406","","35359","Homotherium","genus","41056","Pliocene","Pleistocene","5.333","0.0117","9580","-"
"373598","occ","","","35359","Capreolus","genus","42660","Pliocene","Pleistocene","5.333","0.0117","9534","-"
"374095","occ","","","35368","Talpa","genus","40429","Villanyian","","3.2","2.588","9534","Piacenzian"
"374097","occ","","","35368","Beremendia fissidens","species","376801","Villanyian","","3.2","2.588","9534","Piacenzian"
"374098","occ","","","35368","Petenyia hungarica","species","54110","Villanyian","","3.2","2.588","9534","Piacenzian"
"374103","occ","","","35368","Prospalax","genus","41859","Villanyian","","3.2","2.588","9534","Piacenzian"
"374106","occ","","","35368","Estramomys","genus","67867","Villanyian","","3.2","2.588","9534","Piacenzian"
"374108","occ","","","35368","Mimomys","genus","41812","Villanyian","","3.2","2.588","9534","Piacenzian"
"374109","occ","","","35368","Mimomys","genus","41812","Villanyian","","3.2","2.588","9534","Piacenzian"
"374110","occ","","","35368","Hypolagus","genus","42173","Villanyian","","3.2","2.588","9534","Piacenzian"
"374111","occ","","","35368","Ochotona","genus","42159","Villanyian","","3.2","2.588","9534","Piacenzian"
"374125","occ","","","35369","Talpa fossilis","species","93614","Villanyian","","3.2","2.588","9534","Piacenzian"
"374126","occ","","","35369","Talpa minor","species","54106","Villanyian","","3.2","2.588","9534","Piacenzian"
"374127","occ","","","35369","Desmana nehringi","species","94096","Villanyian","","3.2","2.588","9534","Piacenzian"
"374128","occ","","","35369","Sorex runtonensis","species","54109","Villanyian","","3.2","2.588","9534","Piacenzian"
"374129","occ","","","35369","Sorex minutus","species","115169","Villanyian","","3.2","2.588","9534","Piacenzian"
"374130","occ","","","35369","Beremendia fissidens","species","376801","Villanyian","","3.2","2.588","9534","Piacenzian"
"374131","occ","","","35369","Petenyia hungarica","species","54110","Villanyian","","3.2","2.588","9534","Piacenzian"
"374132","occ","","","35369","Episoriculus gibberodon","species","54307","Villanyian","","3.2","2.588","9534","Piacenzian"
"374133","occ","","","35369","Crocidura kornfeldi","species","376810","Villanyian","","3.2","2.588","9534","Piacenzian"
"374134","occ","","","35369","Erinaceus","genus","40375","Villanyian","","3.2","2.588","9534","Piacenzian"
"374135","occ","","","35369","Myotis baranensis","species","376826","Villanyian","","3.2","2.588","9534","Piacenzian"
"374136","occ","","","35369","Myotis","genus","40678","Villanyian","","3.2","2.588","9534","Piacenzian"
"374137","occ","","","35369","Myotis","genus","40678","Villanyian","","3.2","2.588","9534","Piacenzian"
"374138","occ","","","35369","Myotis","genus","40678","Villanyian","","3.2","2.588","9534","Piacenzian"
"374139","occ","","","35369","Vespertilio majori","species","376840","Villanyian","","3.2","2.588","9534","Piacenzian"
"374140","occ","","","35369","Eptesicus praeglacialis","species","99166","Villanyian","","3.2","2.588","9534","Piacenzian"
"374142","occ","","","35369","Spermophilus","genus","41528","Villanyian","","3.2","2.588","9534","Piacenzian"
"374143","occ","","","35369","Glis sackdillingensis","species","131711","Villanyian","","3.2","2.588","9534","Piacenzian"
"374144","occ","","","35369","Dryomimus eliomyoides","species","131929","Villanyian","","3.2","2.588","9534","Piacenzian"
"374145","occ","","","35369","Prospalax","genus","41859","Villanyian","","3.2","2.588","9534","Piacenzian"
"374146","occ","","","35369","Mus sylvaticus","species","104207","Villanyian","","3.2","2.588","9534","Piacenzian"
"374147","occ","","","35369","Apodemus","genus","41897","Villanyian","","3.2","2.588","9534","Piacenzian"
"374148","occ","","","35369","Rhinocricetus","genus","41871","Villanyian","","3.2","2.588","9534","Piacenzian"
"374150","occ","","","35369","Mimomys","genus","41812","Villanyian","","3.2","2.588","9534","Piacenzian"
"374151","occ","","","35369","Mimomys","genus","41812","Villanyian","","3.2","2.588","9534","Piacenzian"
"374152","occ","","","35369","Mimomys","genus","41812","Villanyian","","3.2","2.588","9534","Piacenzian"
"374153","occ","","","35369","Mimomys","genus","41812","Villanyian","","3.2","2.588","9534","Piacenzian"
"374154","occ","","","35369","Kislangia","genus","41790","Villanyian","","3.2","2.588","9534","Piacenzian"
"374155","occ","10392","","35369","Myodes","genus","104931","Villanyian","","3.2","2.588","9534","Piacenzian"
"374156","occ","","","35369","Lagurodon","genus","41792","Villanyian","","3.2","2.588","9534","Piacenzian"
"374157","occ","","","35369","Hystrix","genus","42010","Villanyian","","3.2","2.588","9534","Piacenzian"
"374158","occ","","","35369","Estramomys","genus","67867","Villanyian","","3.2","2.588","9534","Piacenzian"
"374159","occ","","","35369","Hypolagus","genus","42173","Villanyian","","3.2","2.588","9534","Piacenzian"
"374160","occ","","","35369","Pliolagus","genus","42188","Villanyian","","3.2","2.588","9534","Piacenzian"
"374161","occ","","","35369","Canis mosbachensis","species","366711","Villanyian","","3.2","2.588","9534","Piacenzian"
"374162","occ","","","35369","Canis lupus","species","44860","Villanyian","","3.2","2.588","9534","Piacenzian"
"374164","occ","","","35369","Vulpes praecorsac","species","376903","Villanyian","","3.2","2.588","9534","Piacenzian"
"374167","occ","","","35369","Ursulus","genus","41330","Villanyian","","3.2","2.588","9534","Piacenzian"
"374168","occ","","","35369","Baranogale","genus","41096","Villanyian","","3.2","2.588","9534","Piacenzian"
"374170","occ","","","35369","Mustela","genus","41139","Villanyian","","3.2","2.588","9534","Piacenzian"
"374171","occ","","","35369","Pannonictis pliocaenica","species","376889","Villanyian","","3.2","2.588","9534","Piacenzian"
"374172","occ","","","35369","Xenictis","genus","41184","Villanyian","","3.2","2.588","9534","Piacenzian"
"374173","occ","","","35369","Felis","genus","41055","Villanyian","","3.2","2.588","9534","Piacenzian"
"374174","occ","","","35369","Lynx lynx","species","104160","Villanyian","","3.2","2.588","9534","Piacenzian"
"374175","occ","","","35369","Panthera","genus","41066","Villanyian","","3.2","2.588","9534","Piacenzian"
"374178","occ","10407","","35369","Homotherium","genus","41056","Villanyian","","3.2","2.588","9580","Piacenzian"
"374180","occ","","","35369","Stephanorhinus etruscus","species","54872","Villanyian","","3.2","2.588","9534","Piacenzian"
"374181","occ","","","35369","Equus","genus","42996","Villanyian","","3.2","2.588","9534","Piacenzian"
"374182","occ","","","35369","Cervus","genus","42666","Villanyian","","3.2","2.588","9534","Piacenzian"
"374183","occ","","","35369","Capreolus","genus","42660","Villanyian","","3.2","2.588","9534","Piacenzian"
"374190","occ","","","35370","Desmana","genus","40402","Villanyian","","3.2","2.588","9534","Piacenzian"
"374192","occ","","","35370","Sorex","genus","40486","Villanyian","","3.2","2.588","9534","Piacenzian"
"374193","occ","","","35370","Beremendia fissidens","species","376801","Villanyian","","3.2","2.588","9534","Piacenzian"
"374194","occ","","","35370","Petenyia hungarica","species","54110","Villanyian","","3.2","2.588","9534","Piacenzian"
"374196","occ","","","35370","Erinaceus","genus","40375","Villanyian","","3.2","2.588","9534","Piacenzian"
"374198","occ","","","35370","Rhinolophus euryale","species","94476","Villanyian","","3.2","2.588","9534","Piacenzian"
"374200","occ","","","35370","Myotis","genus","40678","Villanyian","","3.2","2.588","9534","Piacenzian"
"374202","occ","","","35370","Plecotus","genus","40684","Villanyian","","3.2","2.588","9534","Piacenzian"
"374203","occ","","","35370","Estramomys","genus","67867","Villanyian","","3.2","2.588","9534","Piacenzian"
"374204","occ","","","35370","Spermophilus","genus","41528","Villanyian","","3.2","2.588","9534","Piacenzian"
"374206","occ","","","35370","Prospalax","genus","41859","Villanyian","","3.2","2.588","9534","Piacenzian"
"374207","occ","","","35370","Apodemus","genus","41897","Villanyian","","3.2","2.588","9534","Piacenzian"
"374209","occ","","","35370","Allocricetus","genus","41729","Villanyian","","3.2","2.588","9534","Piacenzian"
"374211","occ","","","35370","Germanomys","genus","41778","Villanyian","","3.2","2.588","9534","Piacenzian"
"374212","occ","","","35370","Mimomys","genus","41812","Villanyian","","3.2","2.588","9534","Piacenzian"
"374213","occ","","","35370","Mimomys","genus","41812","Villanyian","","3.2","2.588","9534","Piacenzian"
"374214","occ","","","35370","Mimomys","genus","41812","Villanyian","","3.2","2.588","9534","Piacenzian"
"374215","occ","","","35370","Mimomys","genus","41812","Villanyian","","3.2","2.588","9534","Piacenzian"
"374216","occ","","","35370","Mimomys","genus","41812","Villanyian","","3.2","2.588","9534","Piacenzian"
"374217","occ","","","35370","Mimomys","genus","41812","Villanyian","","3.2","2.588","9534","Piacenzian"
"374218","occ","10393","","35370","Myodes","genus","104931","Villanyian","","3.2","2.588","9534","Piacenzian"
"374221","occ","","","35370","Ochotona","genus","42159","Villanyian","","3.2","2.588","9534","Piacenzian"
"374223","occ","","","35370","Cervus","genus","42666","Villanyian","","3.2","2.588","9534","Piacenzian"
"374224","occ","","","35370","Sus","genus","42416","Villanyian","","3.2","2.588","9534","Piacenzian"
"374232","occ","","","35371","Talpa fossilis","species","93614","Villanyian","","3.2","2.588","9534","Piacenzian"
