"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=Mammalia&taxon_reso=species&interval=Paleocene,Holocene&cc=SOA&show=timebins,acconly"
"Access Time","Sun 2020-04-12 23:31:27 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","Mammalia"
"","idreso","species"
"","cc","SOA"
"","interval","Paleocene,Holocene"
"","timerule","major"
"","taxon_status","all"
"","show","timebins,acconly"
"Elapsed Time","1.7"
"Records Found","5201"
"Records Returned","5201"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","time_bins"
"873073","occ","","","96800","Livyatan melvillei","species","168740","Tortonian","","11.62","7.246","37792","Tortonian"
"877663","occ","","","90021","Supayacetus muizoni","species","199245","Bartonian","","41.3","38","36484","Bartonian"
"877664","occ","","","90022","Ocucajea picklingi","species","199247","Bartonian","","41.3","38","36484","Bartonian"
"899245","occ","","","100131","Delphinus domeykoi","species","70701","Middle Miocene","Late Pliocene","15.97","2.588","34357","-"
"908352","occ","23710","","55599","Properiptychus argentinus","species","174691","Serravallian","","13.82","11.62","34716","Serravallian"
"914583","occ","","","103804","Parapropalaehoplophorus septentrionalis","species","176101","Santacrucian","","17.5","16.3","34887","Burdigalian"
"914836","occ","","","103804","Nesodon imbricatus","species","240095","Santacrucian","","17.5","16.3","34887","Burdigalian"
"914839","occ","","","103804","Altitypotherium paucidens","species","258861","Santacrucian","","17.5","16.3","34887","Burdigalian"
"914840","occ","","","103804","Altitypotherium chucalensis","species","258868","Santacrucian","","17.5","16.3","34887","Burdigalian"
"914841","occ","","","103804","Eotypotherium chico","species","258969","Santacrucian","","17.5","16.3","34887","Burdigalian"
"914842","occ","","","103804","Hegetotherium mirabile","species","242972","Santacrucian","","17.5","16.3","34887","Burdigalian"
"935839","occ","","","107828","Arctotherium (Pararctotherium) brasiliense","species","182926","Pleistocene","","2.588","0.0117","35862","-"
"936216","occ","","","107992","Pericotoxodon platignathus","species","269368","Laventan","","13.8","11.8","35880","Serravallian"
"959431","occ","33422","","112290","Mystacodon selenensis","species","353130","Priabonian","","38","33.9","62283","Priabonian"
"960398","occ","","","58454","Dioplotherium allisoni","species","65049","Early Miocene","","23.03","15.97","36647","Burdigalian"
"960428","occ","","","112577","Dioplotherium allisoni","species","65049","Early Miocene","","23.03","15.97","36658","Burdigalian"
"960873","occ","","","65162","Dioplotherium allisoni","species","65049","Early Miocene","","23.03","15.97","36658","Burdigalian"
"961039","occ","","","112590","Dioplotherium allisoni","species","65049","Early Miocene","","23.03","15.97","36658","Burdigalian"
"961209","occ","","","58454","Dioplotherium allisoni","species","65049","Early Miocene","","23.03","15.97","36658","Burdigalian"
"964136","occ","","","113413","Neosclerocalyptus gouldi","species","394810","Middle Pleistocene","","0.781","0.126","36809","Middle Pleistocene"
"964380","occ","","","113472","Glyptodon clavipes","species","83804","Pleistocene","Holocene","2.588","0","36821","-"
"964381","occ","","","113472","Galea spixii","species","197859","Pleistocene","Holocene","2.588","0","36821","-"
"964800","occ","","F","63884","Pachyarmatherium tenebris","species","332581","Pleistocene","","2.588","0.0117","36870","-"
"964801","occ","","","63884","Glyptodon clavipes","species","83804","Pleistocene","","2.588","0.0117","36870","-"
"964802","occ","","F","113601","Pachyarmatherium tenebris","species","332581","Lujanian","","0.781","0.012","36870","Middle Pleistocene"
"964803","occ","","","113601","Propraopus sulcatus","species","161169","Lujanian","","0.781","0.012","36870","Middle Pleistocene"
"964804","occ","","","113601","Holmesina occidentalis","species","137143","Lujanian","","0.781","0.012","36870","Middle Pleistocene"
"964805","occ","","","113601","Glyptodon clavipes","species","83804","Lujanian","","0.781","0.012","36870","Middle Pleistocene"
"967883","occ","","","114473","Boreostemma pliocena","species","197862","Montehermosan","","6.8","4","37106","Messinian"
"967887","occ","","","114475","Glyptotherium cylindricum","species","55021","Late Pleistocene","","0.126","0.0117","37107","Late Pleistocene"
"967890","occ","","","114477","Glyptotherium cylindricum","species","55021","Late Pleistocene","","0.126","0.0117","37107","Late Pleistocene"
"968747","occ","","","114697","Neoglyptatelus sincelejanus","species","269832","Laventan","","13.8","11.8","37161","Serravallian"
"968748","occ","","","114698","Neosclerocalyptus paskoensis","species","394809","Late Pleistocene","","0.126","0.0117","37162","Late Pleistocene"
"968751","occ","","","114698","Pampatherium typus","species","137141","Late Pleistocene","","0.126","0.0117","37162","Late Pleistocene"
"968754","occ","","","114698","Hemiauchenia paradoxa","species","264368","Late Pleistocene","","0.126","0.0117","37162","Late Pleistocene"
"975743","occ","28667","","114474","Brachydelphis jahuayensis","species","267870","Tortonian","Messinian","11.62","5.333","46791","Tortonian"
"975744","occ","","","116302","Brachydelphis mazeasi","species","64569","Serravallian","Tortonian","13.82","7.246","37487","Tortonian"
"976644","occ","","","116539","Notocetus vanbenedeni","species","64002","Early Miocene","","23.03","15.97","12778","Burdigalian"
"978547","occ","25390","","96800","Messapicetus gregarius","species","199761","Tortonian","","11.62","7.246","37592","Tortonian"
"978562","occ","","","96800","Brachydelphis mazeasi","species","64569","Tortonian","","11.62","7.246","37592","Tortonian"
"996447","occ","","","67386","Phoberomys bordasi","species","205592","Tortonian","","11.62","7.246","38514","Tortonian"
"997059","occ","","","38071","Hiskatherium saintandrei","species","169202","Laventan","","13.8","11.8","38565","Serravallian"
"998106","occ","","","120884","Lestodon armatus","species","83807","Middle Pleistocene","Late Pleistocene","0.781","0.0117","38600","Middle Pleistocene"
"998108","occ","","","120884","Macrauchenia patagonica","species","83732","Middle Pleistocene","Late Pleistocene","0.781","0.0117","38600","Middle Pleistocene"
"998109","occ","","","120884","Toxodon platensis","species","117319","Middle Pleistocene","Late Pleistocene","0.781","0.0117","38600","Middle Pleistocene"
"998113","occ","","","120884","Notiomastodon platensis","species","117324","Middle Pleistocene","Late Pleistocene","0.781","0.0117","38600","Middle Pleistocene"
"1002411","occ","","","122031","Cardiatherium patagonicum","species","292120","Middle Miocene","Late Miocene","15.97","5.333","38839","-"
"1002850","occ","29849","","122079","Scirrotherium carinatum","species","291891","Late Miocene","","11.608","5.333","50752","Tortonian"
"1002853","occ","","","122079","Cardiatherium patagonicum","species","292120","Late Miocene","","11.608","5.333","38839","Tortonian"
"1012543","occ","","","123831","Glyptodon reticulatus","species","161174","Ensenadan","","1.2","0.781","39739","Calabrian"
"1012545","occ","","","123831","Scelidotherium leptocephalum","species","83733","Ensenadan","","1.2","0.781","39739","Calabrian"
"1012546","occ","","","123831","Smilodon populator","species","51618","Ensenadan","","1.2","0.781","39739","Calabrian"
"1012550","occ","","","123831","Hemiauchenia paradoxa","species","264368","Ensenadan","","1.2","0.781","39739","Calabrian"
"1016351","occ","","","124384","Propraopus sulcatus","species","161169","Late Pleistocene","","0.126","0.0117","40131","Late Pleistocene"
"1018625","occ","","","124714","Propraopus sulcatus","species","161169","Late Pleistocene","","0.126","0.0117","40131","Late Pleistocene"
"1018631","occ","","","124715","Propraopus sulcatus","species","161169","Late Pleistocene","","0.126","0.0117","40131","Late Pleistocene"
"1018647","occ","","","124716","Propraopus sulcatus","species","161169","Late Pleistocene","","0.126","0.0117","40131","Late Pleistocene"
"1018648","occ","","","124717","Propraopus sulcatus","species","161169","Late Pleistocene","","0.126","0.0117","40131","Late Pleistocene"
"1020498","occ","","","124931","Panochthus intermedius","species","247961","Pleistocene","","2.588","0.0117","40130","-"
"1033890","occ","35256","","118314","Bergqvistherium primigenia","species","378238","Late Paleocene","Early Eocene","58.7","48.6","67168","Ypresian"
"1038495","occ","","","127174","Lestodon armatus","species","83807","Late Pleistocene","","0.126","0.0117","41346","Late Pleistocene"
"1038496","occ","","","88836","Glossotherium robustum","species","161720","Late Pleistocene","","0.126","0.0117","41346","Late Pleistocene"
"1068951","occ","","","48176","Florentinoameghinia mystica","species","67771","Casamayoran","","55.8","48","42601","Ypresian"
"1070817","occ","","F","90023","Borhyaenidium altiplanicus","species","245694","Huayquerian","","9","6.8","42736","Tortonian"
"1070867","occ","","","95688","Sallacyon hoffstetteri","species","245958","Deseadan","","29","21","42763","Chattian"
"1070868","occ","","","95688","Notogale mitis","species","188016","Deseadan","","29","21","42763","Chattian"
"1070869","occ","","","95688","Palaeothentes boliviensis","species","245974","Deseadan","","29","21","42763","Chattian"
"1070876","occ","32136","","95688","Pyrotherium macfaddeni","species","247869","Deseadan","","29","21","43099","Chattian"
"1070932","occ","","","95688","Proargyrolagus bolivianus","species","245992","Deseadan","","29","21","42776","Chattian"
"1071231","occ","","","132937","Dolichostylodon saltensis","species","246056","Middle Eocene","","48.6","37.2","42797","Lutetian"
"1071232","occ","","","28230","Umayodus raimondi","species","246058","Late Paleocene","Early Eocene","58.7","48.6","42798","Ypresian"
"1071250","occ","","","132938","Chulpasia mattaueri","species","254116","Late Paleocene","Early Eocene","58.7","48.6","46227","Ypresian"
"1071252","occ","28460","","132938","Sillustania quechuense","species","264922","Late Paleocene","Early Eocene","58.7","48.6","42799","Ypresian"
"1071683","occ","","","133039","Bardalestes hunco","species","246321","Lutetian","","47.8","41.3","42837","Lutetian"
"1071686","occ","","","118314","Riolestes capricornicus","species","246323","Late Paleocene","Early Eocene","58.7","48.6","42837","Ypresian"
"1072310","occ","","","13501","Pucadelphys andinus","species","246571","Danian","","66","61.6","46517","Danian"
"1072311","occ","","","13501","Mayulestes ferox","species","246573","Danian","","66","61.6","42859","Danian"
"1072312","occ","","","13501","Allqokirus australis","species","246574","Danian","","66","61.6","46517","Danian"
"1072335","occ","","","133179","Cocatherium lefipanum","species","246580","Danian","","66","61.6","42858","Danian"
"1072835","occ","","","95914","Escribania talonicuspis","species","246797","Danian","","66","61.6","42895","Danian"
"1072836","occ","","","95914","Escribania chubutensis","species","246796","Danian","","66","61.6","42895","Danian"
"1073361","occ","","","95914","Requisia vidmari","species","246792","Danian","","66","61.6","42932","Danian"
"1073362","occ","","","118314","Homalostylops atavus","species","247066","Late Paleocene","Early Eocene","58.7","48.6","42934","Ypresian"
"1073363","occ","","","118314","Protodidelphis vanzolinii","species","247073","Late Paleocene","Early Eocene","58.7","48.6","42935","Ypresian"
"1073364","occ","","","118314","Didelphopsis cabrerai","species","247076","Late Paleocene","Early Eocene","58.7","48.6","42935","Ypresian"
"1073365","occ","","","118314","Patene simpsoni","species","247100","Late Paleocene","Early Eocene","58.7","48.6","42935","Ypresian"
"1073366","occ","","","118314","Guggenheimia brasiliensis","species","247079","Late Paleocene","Early Eocene","58.7","48.6","42935","Ypresian"
"1073367","occ","","","118314","Bobbschaefferia fluminensis","species","247306","Late Paleocene","Early Eocene","58.7","48.6","42935","Ypresian"
"1073368","occ","","","118314","Derorhynchus singularis","species","247082","Late Paleocene","Early Eocene","58.7","48.6","42935","Ypresian"
"1073369","occ","","","118314","Gaylordia macrocynodonta","species","247083","Late Paleocene","Early Eocene","58.7","48.6","42935","Ypresian"
"1073370","occ","","","118314","Mirandatherium alipioi","species","250731","Late Paleocene","Early Eocene","58.7","48.6","42935","Ypresian"
"1073371","occ","","","118314","Monodelphopsis travassosi","species","247086","Late Paleocene","Early Eocene","58.7","48.6","42935","Ypresian"
"1073372","occ","","","118314","Epidolops ameghinoi","species","247098","Late Paleocene","Early Eocene","58.7","48.6","42936","Ypresian"
"1073373","occ","","","118314","Epidolops ameghinoi","species","247098","Late Paleocene","Early Eocene","58.7","48.6","42936","Ypresian"
"1073374","occ","","","118314","Patene simpsoni","species","247100","Late Paleocene","Early Eocene","58.7","48.6","42936","Ypresian"
"1073376","occ","","","118314","Colbertia magellanica","species","247105","Late Paleocene","Early Eocene","58.7","48.6","42938","Ypresian"
"1073377","occ","","","118314","Ricardocifellia protocenica","species","247107","Late Paleocene","Early Eocene","58.7","48.6","42939","Ypresian"
"1073378","occ","","","118314","Miguelsoria parayirunhor","species","247108","Late Paleocene","Early Eocene","58.7","48.6","42939","Ypresian"
"1073379","occ","","","118314","Lamegoia conodonta","species","247109","Late Paleocene","Early Eocene","58.7","48.6","42939","Ypresian"
"1073380","occ","","","118314","Asmithwoodwardia scotti","species","247110","Late Paleocene","Early Eocene","58.7","48.6","42939","Ypresian"
"1073381","occ","","","118314","Victorlemoineia prototypica","species","247111","Late Paleocene","Early Eocene","58.7","48.6","42939","Ypresian"
"1073382","occ","","","118314","Paranisolambda prodromus","species","247112","Late Paleocene","Early Eocene","58.7","48.6","42939","Ypresian"
"1073383","occ","","","118314","Carodnia vieirai","species","247114","Late Paleocene","Early Eocene","58.7","48.6","42939","Ypresian"
"1073384","occ","27586","","118314","Tetragonostylops apthomasi","species","247115","Late Paleocene","Early Eocene","58.7","48.6","43313","Ypresian"
"1073385","occ","27587","","118314","Tetragonostylops apthomasi","species","247115","Late Paleocene","Early Eocene","58.7","48.6","43313","Ypresian"
"1073782","occ","","","118314","Protodidelphis mastodontoides","species","247296","Late Paleocene","Early Eocene","58.7","48.6","42973","Ypresian"
"1073783","occ","","","118314","Guggenheimia crocheti","species","247298","Late Paleocene","Early Eocene","58.7","48.6","42973","Ypresian"
"1073784","occ","","","118314","Carolocoutoia ferigoloi","species","247300","Late Paleocene","Early Eocene","58.7","48.6","42973","Ypresian"
"1073785","occ","","","118314","Periprotodidelphis bergqvistae","species","247302","Late Paleocene","Early Eocene","58.7","48.6","42973","Ypresian"
"1073786","occ","","","118314","Zeusdelphys complicatus","species","247304","Late Paleocene","Early Eocene","58.7","48.6","42973","Ypresian"
"1073787","occ","","","118314","Procaroloameghinia pricei","species","247305","Late Paleocene","Early Eocene","58.7","48.6","42973","Ypresian"
"1073790","occ","","","133040","Guggenheimia crocheti","species","247298","Itaboraian","","59","57","42973","Thanetian"
"1073791","occ","","","133040","Procaroloameghinia pricei","species","247305","Itaboraian","","59","57","42973","Thanetian"
"1073940","occ","","","13501","Andinodelphys cochabambensis","species","266231","Danian","","66","61.6","46517","Danian"
"1074428","occ","","","133539","Migraveramus beatus","species","247407","Deseadan","","29","21","42997","Chattian"
"1074429","occ","","","133539","Sallamys pascuali","species","247411","Deseadan","","29","21","42997","Chattian"
"1074430","occ","","","133539","Incamys bolivianus","species","247420","Deseadan","","29","21","42997","Chattian"
"1074431","occ","","","133539","Branisamys luribayensis","species","247438","Deseadan","","29","21","42997","Chattian"
"1074434","occ","","","133539","Asteromys bolivianus","species","247475","Deseadan","","29","21","42997","Chattian"
"1074557","occ","","","133584","Gyriabrus royoi","species","135712","Late Miocene","Early Pliocene","11.608","3.6","28447","Tortonian"
"1074558","occ","","","133585","Platygonus narinoensis","species","135714","Late Pliocene","Early Pleistocene","3.6","0.781","28447","-"
"1074608","occ","","","133596","Sallacyon hoffstetteri","species","245958","Deseadan","","29","21","42787","Chattian"
"1074610","occ","","","133596","Palaeothentes boliviensis","species","245974","Deseadan","","29","21","42787","Chattian"
"1074613","occ","","","133596","Branisella boliviana","species","165990","Deseadan","","29","21","42787","Chattian"
"1074614","occ","","","133596","Migraveramus beatus","species","247407","Deseadan","","29","21","42787","Chattian"
"1074615","occ","","","133596","Incamys bolivianus","species","247420","Deseadan","","29","21","42787","Chattian"
"1074617","occ","","","133596","Asteromys bolivianus","species","247475","Deseadan","","29","21","42787","Chattian"
"1074618","occ","","","133596","Branisamys luribayensis","species","247438","Deseadan","","29","21","42787","Chattian"
"1074619","occ","","","133596","Rhynchippus equinus","species","187968","Deseadan","","29","21","42787","Chattian"
"1074620","occ","","","133596","Rhynchippus pumilus","species","187969","Deseadan","","29","21","42787","Chattian"
"1074621","occ","","","133596","Trachytherus alloxus","species","247970","Deseadan","","29","21","42787","Chattian"
"1074623","occ","","","133596","Pyrotherium romerii","species","243411","Deseadan","","29","21","42787","Chattian"
"1074627","occ","","","133596","Thadanius hoffstetteri","species","247574","Deseadan","","29","21","42787","Chattian"
"1074628","occ","","","133596","Tricoelodus boliviensis","species","247579","Deseadan","","29","21","42787","Chattian"
"1074715","occ","","","133596","Paraborhyaena boliviana","species","247608","Deseadan","","29","21","42787","Chattian"
"1074729","occ","","","133611","Pharsophorus lacerans","species","188015","Deseadan","","29","21","42787","Chattian"
"1074731","occ","","","133611","Pseudoglyptodon sallaensis","species","57073","Deseadan","","29","21","42787","Chattian"
"1074746","occ","","","133611","Coniopternium primitivum","species","247637","Deseadan","","29","21","42787","Chattian"
"1074747","occ","","","133615","Notogale mitis","species","188016","Deseadan","","29","21","42787","Chattian"
"1074748","occ","","","133615","Proargyrolagus bolivianus","species","245992","Deseadan","","29","21","42787","Chattian"
"1074750","occ","","","133615","Sallamys pascuali","species","247411","Deseadan","","29","21","42787","Chattian"
"1074761","occ","","F","133440","Lophiodolodus chaparralensis","species","247648","Early Miocene","","23.03","15.97","43026","Burdigalian"
"1074827","occ","","","133629","Hondalagus altiplanensis","species","247680","Middle Miocene","","15.97","11.608","43057","Serravallian"
"1074828","occ","","","38071","Acyon myctoderos","species","247681","Laventan","","13.8","11.8","43058","Serravallian"
"1074831","occ","","","133630","Eremotherium laurillardi","species","48051","Middle Pleistocene","Late Pleistocene","0.781","0.0117","43044","Middle Pleistocene"
"1074832","occ","","","133630","Eremotherium elenense","species","247615","Middle Pleistocene","Late Pleistocene","0.781","0.0117","43044","Middle Pleistocene"
"1074833","occ","","","133630","Glossotherium tropicorum","species","247618","Middle Pleistocene","Late Pleistocene","0.781","0.0117","43044","Middle Pleistocene"
"1074834","occ","","","133630","Scelidotherium reyesi","species","247620","Middle Pleistocene","Late Pleistocene","0.781","0.0117","43044","Middle Pleistocene"
"1074835","occ","","","133630","Holmesina occidentalis","species","137143","Middle Pleistocene","Late Pleistocene","0.781","0.0117","43044","Middle Pleistocene"
"1074837","occ","","","133630","Neochoerus sirasakae","species","247626","Middle Pleistocene","Late Pleistocene","0.781","0.0117","43044","Middle Pleistocene"
"1074838","occ","","","133630","Dusicyon sechurae","species","247630","Middle Pleistocene","Late Pleistocene","0.781","0.0117","43044","Middle Pleistocene"
"1074839","occ","","","133630","Protocyon orcesi","species","247632","Middle Pleistocene","Late Pleistocene","0.781","0.0117","43044","Middle Pleistocene"
"1074841","occ","","","133630","Notiomastodon platensis","species","117324","Middle Pleistocene","Late Pleistocene","0.781","0.0117","43044","Middle Pleistocene"
"1074842","occ","","","133630","Palaeolama aequatorialis","species","247641","Middle Pleistocene","Late Pleistocene","0.781","0.0117","43044","Middle Pleistocene"
"1074843","occ","","","133630","Odocoileus salinae","species","247644","Middle Pleistocene","Late Pleistocene","0.781","0.0117","43044","Middle Pleistocene"
"1074845","occ","","","133631","Eremotherium laurillardi","species","48051","Middle Pleistocene","Late Pleistocene","0.781","0.0117","43044","Middle Pleistocene"
"1074847","occ","","","133632","Glossotherium robustum","species","161720","Pleistocene","","2.588","0.0117","43044","-"
"1074848","occ","","","133632","Notiomastodon platensis","species","117324","Pleistocene","","2.588","0.0117","43044","-"
"1074849","occ","","","133633","Glossotherium robustum","species","161720","Pleistocene","","2.588","0.0117","43044","-"
"1074850","occ","","","133633","Equus (Amerhippus) andium","species","104793","Pleistocene","","2.588","0.0117","43044","-"
"1074851","occ","","","133633","Agalmaceros blicki","species","247646","Pleistocene","","2.588","0.0117","43044","-"
"1074852","occ","","","133634","Glossotherium robustum","species","161720","Pleistocene","","2.588","0.0117","43044","-"
"1074853","occ","","","133634","Notiomastodon platensis","species","117324","Pleistocene","","2.588","0.0117","43044","-"
"1074854","occ","","","133634","Equus (Amerhippus) andium","species","104793","Pleistocene","","2.588","0.0117","43044","-"
"1074855","occ","","","133634","Equus (Amerhippus) martinei","species","247638","Pleistocene","","2.588","0.0117","43044","-"
"1074856","occ","","","133634","Palaeolama reissi","species","247640","Pleistocene","","2.588","0.0117","43044","-"
"1074857","occ","","","133635","Glossotherium robustum","species","161720","Pleistocene","","2.588","0.0117","43044","-"
"1074858","occ","","","133635","Notiomastodon platensis","species","117324","Pleistocene","","2.588","0.0117","43044","-"
"1074859","occ","","","133635","Equus (Amerhippus) andium","species","104793","Pleistocene","","2.588","0.0117","43044","-"
"1074860","occ","","","133636","Glossotherium robustum","species","161720","Pleistocene","","2.588","0.0117","43044","-"
"1074862","occ","","","133637","Glossotherium robustum","species","161720","Pleistocene","","2.588","0.0117","43044","-"
"1074863","occ","","","133638","Glossotherium robustum","species","161720","Pleistocene","","2.588","0.0117","43044","-"
"1074864","occ","","","133638","Equus (Amerhippus) andium","species","104793","Pleistocene","","2.588","0.0117","43044","-"
"1074865","occ","","","133639","Glossotherium robustum","species","161720","Pleistocene","","2.588","0.0117","43044","-"
"1074866","occ","","","133639","Notiomastodon platensis","species","117324","Pleistocene","","2.588","0.0117","43044","-"
"1074867","occ","","","133639","Equus (Amerhippus) andium","species","104793","Pleistocene","","2.588","0.0117","43044","-"
"1074868","occ","","","133639","Odocoileus peruvianus","species","247643","Pleistocene","","2.588","0.0117","43044","-"
"1074869","occ","","","133639","Agalmaceros blicki","species","247646","Pleistocene","","2.588","0.0117","43044","-"
"1074870","occ","","","133640","Glossotherium robustum","species","161720","Pleistocene","","2.588","0.0117","43044","-"
"1074871","occ","","","133641","Glossotherium robustum","species","161720","Pleistocene","","2.588","0.0117","43044","-"
"1074872","occ","","","133642","Glossotherium robustum","species","161720","Pleistocene","","2.588","0.0117","43044","-"
"1074873","occ","","","133643","Glossotherium robustum","species","161720","Pleistocene","","2.588","0.0117","43044","-"
"1074874","occ","","","133644","Glossotherium robustum","species","161720","Pleistocene","","2.588","0.0117","43044","-"
"1074875","occ","","","133644","Propraopus magnus","species","247621","Pleistocene","","2.588","0.0117","43044","-"
"1074876","occ","","","133644","Dusicyon culpaeus","species","247631","Pleistocene","","2.588","0.0117","43044","-"
"1074877","occ","","","133644","Felis platensis","species","247633","Pleistocene","","2.588","0.0117","43044","-"
"1074878","occ","","","133644","Panthera onca","species","46524","Pleistocene","","2.588","0.0117","43044","-"
"1074881","occ","","","133644","Notiomastodon platensis","species","117324","Pleistocene","","2.588","0.0117","43044","-"
"1074882","occ","","","133644","Equus (Amerhippus) andium","species","104793","Pleistocene","","2.588","0.0117","43044","-"
"1074883","occ","","","133644","Palaeolama reissi","species","247640","Pleistocene","","2.588","0.0117","43044","-"
"1074884","occ","","","133644","Odocoileus peruvianus","species","247643","Pleistocene","","2.588","0.0117","43044","-"
"1074885","occ","","","133644","Agalmaceros blicki","species","247646","Pleistocene","","2.588","0.0117","43044","-"
"1074886","occ","","","133645","Glossotherium robustum","species","161720","Pleistocene","","2.588","0.0117","43044","-"
"1074887","occ","","","133645","Agalmaceros blicki","species","247646","Pleistocene","","2.588","0.0117","43044","-"
"1074889","occ","","","133647","Notiomastodon platensis","species","117324","Pleistocene","","2.588","0.0117","43044","-"
"1074890","occ","","F","133648","Cebupithecia sarmientoi","species","247698","Laventan","","13.8","11.8","43063","Serravallian"
"1074897","occ","","","133653","Notiomastodon platensis","species","117324","Pleistocene","","2.588","0.0117","43044","-"
"1074898","occ","","","133653","Equus (Amerhippus) andium","species","104793","Pleistocene","","2.588","0.0117","43044","-"
"1074899","occ","","","133654","Notiomastodon platensis","species","117324","Pleistocene","","2.588","0.0117","43044","-"
"1074900","occ","","","133655","Notiomastodon platensis","species","117324","Pleistocene","","2.588","0.0117","43044","-"
"1074901","occ","","","133656","Equus (Amerhippus) andium","species","104793","Pleistocene","","2.588","0.0117","43044","-"
"1074903","occ","","","133657","Equus (Amerhippus) andium","species","104793","Pleistocene","","2.588","0.0117","43044","-"
"1074904","occ","","","133658","Equus (Amerhippus) andium","species","104793","Pleistocene","","2.588","0.0117","43044","-"
"1074905","occ","","","133659","Equus (Amerhippus) martinei","species","247638","Pleistocene","","2.588","0.0117","43044","-"
"1074906","occ","","","133659","Palaeolama crassa","species","247642","Pleistocene","","2.588","0.0117","43044","-"
"1074907","occ","","","133660","Equus (Amerhippus) martinei","species","247638","Pleistocene","","2.588","0.0117","43044","-"
"1074908","occ","","","133661","Equus (Amerhippus) martinei","species","247638","Pleistocene","","2.588","0.0117","43044","-"
"1074910","occ","","","38071","Miocochilius federicoi","species","247706","Laventan","","13.8","11.8","43068","Serravallian"
"1074922","occ","","","133664","Plesiotypotherium minus","species","394227","Laventan","","13.8","11.8","43068","Serravallian"
"1074952","occ","","","38071","Mesoprocta hypsodus","species","247717","Laventan","","13.8","11.8","43073","Serravallian"
"1074953","occ","","","38071","Guiomys unica","species","247719","Laventan","","13.8","11.8","43073","Serravallian"
"1074955","occ","","","38071","Quebradahondomys potosiensis","species","247748","Laventan","","13.8","11.8","43073","Serravallian"
"1074958","occ","","","133664","Guiomys unica","species","247719","Laventan","","13.8","11.8","43073","Serravallian"
"1074962","occ","","","133676","Guiomys unica","species","247719","Middle Miocene","","15.97","11.608","43074","Serravallian"
"1074988","occ","","","133611","Pyrotherium macfaddeni","species","247869","Deseadan","","29","21","43099","Chattian"
"1074990","occ","","F","133688","Neosaimiri fieldsi","species","247867","Laventan","","13.8","11.8","43079","Serravallian"
"1074991","occ","","","133689","Stirtonia tatacoensis","species","263001","Laventan","","13.8","11.8","43079","Serravallian"
"1075010","occ","","","133691","Evolestes hadrommatos","species","247873","Deseadan","","29","21","43104","Chattian"
"1075012","occ","","F","133693","Megadolodus molariformis","species","247876","Laventan","","13.8","11.8","43101","Serravallian"
"1075106","occ","","","133611","Proadinotherium saltoni","species","247992","Deseadan","","29","21","43123","Chattian"
"1075107","occ","","","133615","Fredszalaya hunteri","species","247981","Deseadan","","29","21","43123","Chattian"
"1075108","occ","","","133611","Pascualihippus boliviensis","species","247994","Deseadan","","29","21","43123","Chattian"
"1075129","occ","","","133615","Eurygenium pacegnum","species","248001","Deseadan","","29","21","43125","Chattian"
"1075395","occ","","F","133780","Scleromys schurmanni","species","248097","Laventan","","13.8","11.8","43121","Serravallian"
"1078281","occ","","F","134806","Scleromys colombianus","species","248615","Laventan","","13.8","11.8","43121","Serravallian"
"1078283","occ","","","133615","Anayatherium ekecoa","species","248932","Deseadan","","29","21","43301","Chattian"
"1078284","occ","","","133611","Anayatherium fortis","species","248933","Deseadan","","29","21","43301","Chattian"
"1078285","occ","","","134808","Solimoea acrensis","species","248944","Late Miocene","","11.608","5.333","43303","Tortonian"
"1078445","occ","","F","133780","Scleromys colombianus","species","248615","Laventan","","13.8","11.8","43121","Serravallian"
"1078464","occ","","F","133648","Scleromys colombianus","species","248615","Laventan","","13.8","11.8","43121","Serravallian"
"1078533","occ","","","134868","Acrecebus fraileyi","species","248947","Late Miocene","","11.608","5.333","43310","Tortonian"
"1078991","occ","","","134806","Drytomomys aequatorialis","species","247624","Laventan","","13.8","11.8","43121","Serravallian"
"1078992","occ","","","133692","Drytomomys aequatorialis","species","247624","Laventan","","13.8","11.8","43121","Serravallian"
"1079726","occ","","F","135348","Prodolichotis pridiana","species","249052","Laventan","","13.8","11.8","43121","Serravallian"
"1079728","occ","","F","135348","Scleromys schurmanni","species","248097","Laventan","","13.8","11.8","43121","Serravallian"
"1079817","occ","","F","12971","Neoreomys huilensis","species","249053","Miocene","","23.03","5.333","43121","-"
"1079818","occ","","F","12971","Scleromys colombianus","species","248615","Miocene","","23.03","5.333","43121","-"
"1079819","occ","","F","133648","Notonycteris magdalenensis","species","249112","Laventan","","13.8","11.8","43341","Serravallian"
"1080014","occ","","F","135373","Miocochilius anomopodus","species","249113","Laventan","","13.8","11.8","43342","Serravallian"
"1086191","occ","","F","136233","Micoureus laventicus","species","250667","Laventan","","13.8","11.8","43580","Serravallian"
"1086278","occ","","","118314","Eobrasilia coutoi","species","250696","Late Paleocene","Early Eocene","58.7","48.6","43586","Ypresian"
